uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
294200bffd222d002fd77928bd604e6e,"Ya en el final de la cursada 2020, los universitarios hacen un balance sobre su año académico. Pero este año fue particular, no sólo por las clases por Zoom, el cúmulo de bibliografía en PDF o los trabajos en grupo a distancia. Muchos alumnos y docentes de distintas universidades públicas dieron el presente durante la pandemia en el rol de voluntarios. ¿El objetivo? Transmitir lo aprendido en un contexto desfavorable, en desventaja, y aplicar socialmente lo que representa una institución pública. En voluntad para ayudar, el balance fue positivo.",Voluntarios contra la pandemia,https://www.pagina12.com.ar/307953-voluntarios-contra-la-pandemia,pagina12,www.pagina12.com.ar,2,43
9b23c8bb71040ef7831e0f16b7ec4397,"""Por favor, dejen que le dé la teta al bebé"", suplicó María Ramona Ovando mientras se la llevaban detenida en 2011, acusada de abandono de persona por la muerte de su hija Carolina, de tres años, por desnutrición. Ese día había cruzado el monte cargándola hasta la ruta y había rogado que la llevaran al Hospital, pero nadie lo hizo y su nena murió en sus brazos. Cuando la esposaron, le arrebataron al bebé, lo dejaron arriba de una mesa y la encerraron mientras escuchaba el llanto de su hijo de tres meses.","""El odio hacia María tiene que ver con una cuestión de clase y de género""",https://www.pagina12.com.ar/308038-el-odio-hacia-maria-tiene-que-ver-con-una-cuestion-de-clase-,pagina12,www.pagina12.com.ar,7,47
fca4dff9fdd1fe31397d6504e4b8882e,"Quien entre aquí, abandone toda esperanza, advierte Dante a cualquiera que esté por dar su primer paso en el Infierno. El viaje descendente por sus nueve círculos es precedido por una antesala, donde habitan los ignavi, indiferentes, apáticos tanto para el bien como para el mal. El Infierno de Marcia Schvartz no es de ellos, sino de los que están bien adentrados y sumergidos en los círculos profundos. Es la capacidad ilimitada que tiene el ser humano para practicar el Mal con toda su pasión. Lujuria, gula, avaricia, ira, pereza,venganza, violencia, mentira. Pero la artista no ilustra la Divina Comedia del maestro italiano sino que despliega un mapa vivo, construye con óleo los actos donde encarna el Mal, los reconoce, los padece y los devuelve con la misma fuerza, Medusa contemporánea que erige un erotismo pictórico de una sensualidad arrolladora seduciendo y perturbando con la potencia de un imán. ","Marcia Schvartz pinta el ""Infierno""",https://www.pagina12.com.ar/306847-marcia-schvartz-pinta-el-infierno,pagina12,www.pagina12.com.ar,4,79
e811cd21e47d4b0b24fbb75ecddbf861,"El presidente de la Unión Industrial (UIA), Miguel Acevedo, charló con Página I12 horas antes del lanzamiento de la primera conferencia industrial anual que se hace en modo mixto, virtual y presencial, por la pandemia. ","""Está todo dado para que haya inversión""",https://www.pagina12.com.ar/309077-esta-todo-dado-para-que-haya-inversion,pagina12,www.pagina12.com.ar,2,20
383fb52bc5e98f2c3e2bb65b7603d9e2,¿Nos contamos por millones? ¿Cuántos viajeros y periodistas le debemos al Diego haber conservado nuestra integridad o hasta la vida? ¿A su apellido mágico Urbi et Orbi?,"Diego Armando Maradona, la llave del mundo",https://www.pagina12.com.ar/308849-diego-armando-maradona-la-llave-del-mundo,pagina12,www.pagina12.com.ar,5,15
6ae0915e800838413171090deca93af5,"EcoPibes es un proyecto de educación para el desarrollo sustentable orientado principalmente a niñxs, jóvenes y educadores, que busca concientizar sobre la importancia del ambiente de una manera didáctica y divertida. El proyecto nació en el año 1999 de la mano de Cecilia Iglesias y este año, en el comienzo de la cuarentena, fue actualizada, relanzada y rediseñada.",Vamos a cuidar la tierra,https://www.pagina12.com.ar/307855-vamos-a-cuidar-la-tierra,pagina12,www.pagina12.com.ar,3,29
987a507e22c33815fbd29fb7d61cadcb,"Los dos mellizos africanos de 6 años, abandonados por su familia adoptiva en Bahía Blanca, siguen preguntando ¿cuándo vuelve papá?, en un casi perfecto castellano. Los chicos ignoran que ya no volverán a reunirse con la pareja de argentinos que los había traído hace más de un año al país, desde Guinea-Bisau. Cerca de 500 familias se inscribieron para adoptarlos y una de ellas estaría cerda de lograr la guarda provisoria, con vistas a la adopción, una vez que se resuelvan complejas cuestiones judiciales. ","Los niños abandonados ""siguen preguntando '¿cuándo vuelve papá?'""",https://www.pagina12.com.ar/308897-los-ninos-abandonados-siguen-preguntando-cuando-vuelve-papa,pagina12,www.pagina12.com.ar,6,41
414af9d6d4a9f634ec7a13d2aabb0d3b,"Adolf Eichmann, el criminal de guerra nazi refugiado en la Argentina en la década del 50, tenía unos dientes tan feos, malhadados y amarillentos que desde muy joven había tenido que aprender a esconderlos detrás de sus labios tan finitos que solo juntos lograban formar uno. Una habilidad para esconder el desagrado largamente practicada en risas ladeadas; fumaba abriendo muy poco la boca y largando el humo por la nariz. Este rasgo, otros detalles del mismo calibre junto a modos, por ejemplo, de matar conejos y su mirada cargada de envidias mal tramitadas, forman algunos de los caminos narrativos que van armando al siniestro hombrecito gris, burócrata de genocidio conocido como el arquitecto del Holocausto. Metonimias efectivas contadas en esta novela desde una tercera persona que se filtra e instala detrás de sus ojos, cuenta lo que piensa cuando mira lo que lo rodea en clave escudriñar el mundo. Viaja en tren, Buenos Aires -Tucumán, y evoca cálculos de cuántas personas pueden entrar en un vagón. Este es el personaje de El desafortunado del escritor Ariel Magnus mención especial Biblioteca Breve Seix Barral 2020 y esta es la operación que logra el texto: narrar desde adentro, sin saña particular y con obstinado ascetismo, la naturalización del crimen y el horror. Yo no soy culpable de ningún crimen y no voy a ir a ningún lado con ustedes, les dice a sus captores. La novela recorta los años que el oficial de la SS vivió en este país bajo el nombre falso de Roberto Klement, reconstruye su último tiempo antes de ser capturado por el Mossad y llevado a juicio en Jerusalén por el que es condenado a la horca en 1962. En el juicio, Eicheman es llevado al estrado en una cápsula. Será un modo de protección, pero lo cierto es que evita que nadie ahí tenga que compartir con él el aire para respirar.","""El desafortunado"" de Ariel Magnus, una novela sobre los años de Adolf Eichmann en Argentina",https://www.pagina12.com.ar/308022-el-desafortunado-de-ariel-magnus-una-novela-sobre-los-anos-d,pagina12,www.pagina12.com.ar,8,161
95268d90fb677f08d06a340f944cb1b4,"El Gobierno nacional oficializó, a través de la publicación del Decreto 956/2020 en el Boletín Oficial, la vigencia en todo el país hasta el próximo 20 de diciembre del Distanciamiento Social, Preventivo y Obligatorio (DISPO), con la excepción de Bariloche y Dina Huapi (Río Negro) y Puerto Deseado (Santa Cruz), que continuan en la fase de Aislamiento Social, Preventivo y Obligatorio (ASPO). El decreto mantiene prohíbidas en todo el país: eventos culturales, sociales, recreativos, religiosos o familiares y actividades en general de más de veinte personas en espacios cerrados.",Qué actividades siguen prohibidas durante el DISPO ,https://www.pagina12.com.ar/308982-que-actividades-siguen-prohibidas-durante-el-dispo,pagina12,www.pagina12.com.ar,4,50
9d678d694de818a71c0dd964de2b30cb,"Aunque puede resultar extemporánea, la cuestión de la sindicalización de las policías sigue abierta y eso es en sí desafortunado. Más allá de que a las policías de todo el país se les permita agremiarse o no, el problema policial es en la Argentina un tema que hace a la democracia y la paz de la república.",¿Sindicalizar las policías?,https://www.pagina12.com.ar/308925-sindicalizar-las-policias,pagina12,www.pagina12.com.ar,1,23
2b34a3bf4f04e16d0f74f42ec0643470,"En la nota bimonetaria-raices-culturales-y-politicas-de-una-cr"">Economía bimonetaria: raíces culturales y políticas de una crisis permanente, publicada en el Cash, Julián Zícari afirma que se suele decir que una moneda para ser dinero debe cumplir tres funciones: medio de pago, unidad de cuenta y reserva de valor. ",Los problemas de la economía argentina con el dólar,https://www.pagina12.com.ar/306638-los-problemas-de-la-economia-argentina-con-el-dolar,pagina12,www.pagina12.com.ar,4,27
d51843048352528f4adb145a133d991e,"La titular del Instituto Nacional contra la Discriminación, el Racismo y la Xenofobia (Inadi), Victoria Donda, afirmó este lunes que la Unión Argentina de Rugby (UAR) deberá tomar ""cartas en el asunto"" por los dichos racistas y discriminatorios de distintos miembros de Los Pumas.""Estos tuits muestran que el racismo sí anida en Argentina y el Estado tiene que trabajar para que deje de existir. Creo que la UAR tiene que tomar cartas en el asunto"", expresó Donda en el comunicado al que tuvo acceso exclusivo Télam.El enunciado tiene como título ""Es hora de terminar con el racismo y la discriminación en el deporte"" y expresa la ""preocupación"" por los mensajes discriminatorios y xenófobos del capitán Pablo Matera, Guido Petti y Santiago Socino, entre otros, que generó un escándalo en las redes sociales.","Los Pumas, el INADI y ""el racismo que anida en Argentina""",https://www.pagina12.com.ar/309087-los-pumas-el-inadi-y-el-racismo-que-anida-en-argentina,pagina12,www.pagina12.com.ar,5,66
6f0f549d850465b582e388325a643529,"La Administración Nacional de Medicamentos, Alimentos y Tecnología Médica (ANMAT) prohibió la comercialización en todo el territorio nacional de dos marcas de miel y una bebida probiótica, según se publicó este lunes en el Boletín Oficial.",La Anmat prohibió un kefir y dos marcas de miel,https://www.pagina12.com.ar/308980-la-anmat-prohibio-un-kefir-y-dos-marcas-de-miel,pagina12,www.pagina12.com.ar,6,21
501c7e1db71f84d2a53d3a23a8aa4a4e,"#CualquieraPuedeGooglear Clic solidario: por razones pandémicas, el caminatón 2kmxSIDA tendrá este año formato vehicular y será un ruedatón, el 1/12 desde las 18 con un trailer móvil que hará girar por Costanera Norte a Kapanga, La Coneja China, Mundo Arlequín y Andando Descalzo, entre otrxs. Clic en pantalla: este 28/11 a las 19 sale especial de Unísono, el ciclo de la TV pública sobre música independiente, esta vez dedicado al octavo aniversario de la sanción de la Ley Nacional de la Música. Clic de pasarela: Proyecto Pr0testa presenta su nueva colección, que desde el lenguaje textil busca discutir problemáticas siempre vigentes como, en este caso, el Ascenso social; el desfile será el 28/11 a las 21, y lo recaudado irá a beneficio de la Cooperativa Industrial Textil Argentina y sus trabajadores. Clic sobre tablas: este fin de semana serán las últimas dos funciones de Systema, la performance por streaming de la Compañía Systema que flashea con el tiempo, el multitasking y la dominación.",De un Paco Amoroso fatal al ruedatón 2kmxSIDA,https://www.pagina12.com.ar/308478-de-un-paco-amoroso-fatal-al-ruedaton-2-kmx-sida,pagina12,www.pagina12.com.ar,4,83
768c5f505d75fe785a8c3a3ce1e3f96d,"Pablo Matera quedó en el centro de la escena después de que Los Pumas no homenajearon a Diego Maradona en el partido del sábado, cuando el seleccionado argentino de rugby perdiera 38-0 a los All Blacks. Ante esa situación, el capitán del conjunto que dirige Mario Ledesma lideró este lunes un pedido de disculpas, a través de un video junto al resto del plantel.",Escándalo por los tuits racistas y discriminatorios del capitán de Los Pumas,https://www.pagina12.com.ar/309030-escandalo-por-los-tuits-racistas-y-discriminatorios-del-capi,pagina12,www.pagina12.com.ar,6,33
e3f965d06b6df66e61f22c9a00ed2542,"Uno piensa en eso de las contradicciones probablemente insalvables, que ni el mejor ejercicio dialéctico resolvería. O tal vez sí, y es uno el impedido.",Hay que alentar lo Maradó,https://www.pagina12.com.ar/308850-hay-que-alentar-lo-marado,pagina12,www.pagina12.com.ar,2,11
3fed2e59241c86aa6911c534306316ff,"Estamos jugando a juegos que antes ni jugábamos porque estábamos todas juntas. Ahora juego a los videojuegos, que me chupan el cerebro, me sacan la energía de hacer otras cosas y eso no me gusta, cuenta Julia que tiene 9 años y vive en Quilmes. Con el coronavirus todo cambió. Los juegos, la escuela, el futuro, los sueños y proyectos. Pero, ¿quién les preguntó a les niñes cómo estaban, qué sentían, qué los preocupaba y qué querían en esta pandemia? Hubo quienes pudieron conectarse para participar de clases online y rápidamente tuvieron que adaptarse a filmar videos y grabar audios por WhatsApp para enviar las tareas. Aparecieron ánimos negativos, angustias y tristezas difíciles de ser expresadas. Amigues que de repente aparecen en una pantalla, sin abrazos ni secretos que se cuentan al oído. Perder el contacto corporal con les pares y les docentes no fue gratuito. Trajo dificultades para dormir, ansiedades y fobias. La escuela y los horarios que organizaban el día (y la noche) se volvieron flexibles con más gente en la casa. Algunes se abrojaron a quien estuviera cerca intimidados por la cámara de la clase por Zoom. Hubo aprendizajes distintos y nuevas adaptaciones. Otres, a raíz del encierro, perdieron cierta independencia que habían ganado en los primeros años de infancia. Inseguridades, miedos, ganas de nada, en medio de una lluvia constante de malas noticias, números de muertxs y contagiadxs si el televisor de la casa estaba encendido.",El futuro llegó hace rato,https://www.pagina12.com.ar/307814-el-futuro-llego-hace-rato,pagina12,www.pagina12.com.ar,4,119
32696827676db7e03a230f249a7185e0,"Todo comenzó en octubre del año pasado cuando la periodista pampeana Luciana Natalia Piris comenzó a cuestionar a la policía en su pueblo, Castex. Ella es no vidente, tiene 42 años y dirige la radio 99.9 FM Impacto y el sitio digital Impacto Castex con el apoyo de su familia, pero le dicen que ""se cortó sola"" por difundir noticias adversas al gobierno. ""Estoy amenazada desde el 27 de octubre por el jefe de la policía, tengo el audio y lo denuncié; acá es terrible la corrupción y porque decidí no quedarme callada ante las injusticias que suceden si me pasa algo hago responsable al poder político de La Pampa"", dijo Piris en diálogo con PáginaI12. ""No son críticas, son noticias que no se pueden ocultar porque son hechos graves, como la abuelita de 77 años operada de cadera que dejaron tirada siete horas en la ruta, no les gusta que publique esas cosas"", agregó la periodista que ahora denuncia que le quitaron la pauta publicitaria oficial. El subsecretario de Medios de La Pampa dijo a este diario que eso no sucedió.",Una periodista no vidente denuncia haber sido amenazada en La Pampa,https://www.pagina12.com.ar/308857-una-periodista-no-vidente-denuncia-haber-sido-amenazada-en-l,pagina12,www.pagina12.com.ar,7,89
50a0bb9058f7c6e6f85232767b3b7b64,"A partir de los primeros resultados del proyecto Prevención y Monitoreo del COVID-19 en municipios del conurbano bonaerense desde una perspectiva multidimensional, seleccionado por la Agencia Nacional de Promoción de la Investigación, el Desarrollo Tecnológico y la Innovación, es posible hacer una serie de consideraciones sobre los efectos recientes de la pandemia en las condiciones productivas y el empleo de los 24 partidos que conforman ese territorio.",Impactos de la pandemia en el conurbano,https://www.pagina12.com.ar/308907-impactos-de-la-pandemia-en-el-conurbano,pagina12,www.pagina12.com.ar,3,30
4c315f8da2c0a2db4fe8607ed26ba9ee,"El texto que abre Instrucciones para un funeral se titula ""Confesiones"" y es una pequeña teoría moral del cuento. Su tono ensayístico funciona como un prólogo o advertencia de lo que vamos a leer a continuación. Con un lenguaje coloquial, cercano, David Means da algunas definiciones de lo que un cuento debería ser, el delicado trabajo que lleva, la capacidad que posee para detener el tiempo, pero también las obligaciones que el cuentista tiene con aquellos a quienes toma como motivo para escribir, particularmente si se trata de su familia, más aún si a esta le tocó vivir privaciones, pérdidas, violencia. La cuestión de la verdad en el relato es analizada en un puñado de líneas, un extracto de una potencia y una agudeza que develan las tres décadas que el autor viene dedicando a pensar en este asunto. Un texto preliminar que también es interesante volver a leer al finalizar el libro, porque muestra hasta qué punto la propuesta narrativa que el escritor hace a lo largo de catorce cuentos, está condensada ahí.","El tiempo, la brevedad y la forma en los cuentos de David Means",https://www.pagina12.com.ar/308055-el-tiempo-la-brevedad-y-la-forma-en-los-cuentos-de-david-mea,pagina12,www.pagina12.com.ar,6,87
a76276f61b7476acb7113a301921dbac,El pasado miércoles por la madrugada se dio media sanción en la Cámara de Diputados al proyecto de Aporte Solidario y Extraordinario (y por única vez) para ayudar a morigerar los efectos de la pandemia. Una herramienta necesaria para fortalecer el gasto público en una coyuntura muy difícil.,Para fortalecer el gasto público en la pandemia,https://www.pagina12.com.ar/307081-para-fortalecer-el-gasto-publico-en-la-pandemia,pagina12,www.pagina12.com.ar,4,23
56829790c144a4279ca219e593a6f874,"Una historia distópica y post-apocalíptica en blanco y negro es la nueva película del director argentino Alejandro Chomski. Pero decir eso sobre su nuevo largometraje es poco. El país de las últimas cosas es también una adaptación de la novela del prestigioso escritor estadounidense Paul Auster, quien participó en el proceso del guión del film y es el productor ejecutivo. Este largometraje de ciencia ficción narra la historia de Anna, una chica que viaja en busca de su hermano desaparecido a un lugar sin nombre ni tiempo. Allí conoce a un periodista que trata de investigar la cultura del lugar y del cual se enamorará. Todo en un marco de una ciudad devastada y caótica. El film tiene un elenco internacional integrado por Jazmín Diz, el mexicano Christopher Von Uckerman, la portuguesa María de Medeiros y Juan Fernández. El país de las últimas cosas tendrá una función especial gratuita este martes a las 20.15 en el Anfiteatro del Parque Centenario, con el protocolo de eventos culturales al aire libre y el jueves se estrenará en la plataforma Cine.ar Play.","Alejandro Chomski: ""Aquí la catástrofe es el capitalismo""",https://www.pagina12.com.ar/309066-alejandro-chomski-aqui-la-catastrofe-es-el-capitalismo,pagina12,www.pagina12.com.ar,5,89
21d17cc09b3f9be3ed0d07f9f72a5c6d,"El presidente electo de Estados Unidos, Joe Biden, sufrió una fractura en el pie derecho mientras jugaba el sábado con uno de sus perros. Biden, de 78 años, se resbaló en su residencia de Delaware y el domingo visitó a un especialista ortopédico en Newark, en ese mismo estado. Las imágenes captadas por la televisión cuando Biden salía de la clínica lo muestran rengueando levemente.",Joe Biden se fracturó un pie jugando con su perro ,https://www.pagina12.com.ar/309041-joe-biden-se-fracturo-un-pie-jugando-con-su-perro,pagina12,www.pagina12.com.ar,6,33
4ed72817012916b2bd27977e87cbb698,"Al inicio de la conversación, el mandatario argentino felicitó al presidente electo por el resultado en las recientes elecciones y resaltó que su triunfo significa una gran oportunidad de generar un mejor vínculo para que Estados Unidos se reencuentre con América latina.",Alberto Fernández y Joe Biden mantuvieron una comunicación telefónica,https://www.pagina12.com.ar/309058-alberto-fernandez-y-joe-biden-mantuvieron-una-comunicacion-t,pagina12,www.pagina12.com.ar,7,21
1cc674e0a02d7cc8e6bc95ca9a55df6d,"La fuerte suba del dólar marginal, contado con liqui y del que se adquiere por Bolsa, suscitó innúmeros análisis que arrojaron diversas conclusiones. La mayoría de ellas aparece reflejadas por analistas económicos y políticos en forma recurrente en medios masivos de comunicación. Una de las más utilizadas concierne a la falta de confianza originada por la carencia de un plan económico equilibrado.","El dólar blue no subió por la ""falta confianza""",https://www.pagina12.com.ar/306623-el-dolar-blue-no-subio-por-la-falta-confianza,pagina12,www.pagina12.com.ar,5,34
4691cd7328e7f92e496e42f6ed8e7951,"A principios de noviembre la Comunidad Diaguita Calchaquí Molinos, con base en Tacuil, denunció a uno de los miembros de la firma Bodega Tacuil SRL por intento de atropello, amenazas, daño psicológico, y violación de domicilio. El hecho puntual ocurrió el viernes 6 a media mañana. Ante la comisaría de Molinos, Verónica Tolaba, miembro de la Comunidad, relató cómo Fernando Dávalos pasó por el patio de nuestra vivienda en su cuatriciclo e intentó atropellar a su hermano, Yonatan Rodrigo Ramos, vociferando amenazas. Tolaba expuso ante las autoridades el miedo y la desesperación que vivieron por tratarse del accionar violento contra una persona con capacidades diferentes.",Vinos de altura y derechos comunitarios,https://www.pagina12.com.ar/308974-vinos-de-altura-y-derechos-comunitarios,pagina12,www.pagina12.com.ar,4,58
60383b7933bdb417eb35f9c44a24eff8,"El ex entrenador de la Selección Argentina, Alejandro Sabella, de quien se esperaba su alta médica para estos días luego de haber sido internado tras una descompensación en el Instituto Cardiovascular Buenos Aires, complicó su cuadro a partir de un virus intrahospitalario y deberá seguir allí bajo observación médica, según informaron diversos medios platenses.",La salud de Alejandro Sabella,https://www.pagina12.com.ar/309064-la-salud-de-alejandro-sabella,pagina12,www.pagina12.com.ar,3,36
c3ab5066e4a86a9d94eaea66c8ff2958,"Estimulado por la sentencia incluida en las Sagradas Escrituras, se me afloja el nudo en la garganta y empiezo a destrabar la cabeza congelada desde el mediodía del miércoles. Pero caigo en cuenta de que el que resucitó al tercer día fue Jesucristo. Entonces parece irremediable que D1OS no volverá a arrastrar su chuequera entre los vivos, a arengar a pibes en la Estancia Chica de la que dijo que lo sacarían muerto, o a corear desde al banco el Dale Lobo que es el santo y seña para todas las batallas, emocionado como si hubiera sido desde siempre uno de los nuestros. ",Maradona: Lo que el mundo le debe a Gimnasia,https://www.pagina12.com.ar/309004-maradona-lo-que-el-mundo-le-debe-a-gimnasia,pagina12,www.pagina12.com.ar,4,43
f2de512577490df2e01a4d8f6f7384ea,"Javier Montes no deja de sorprenderse cada vez que se lo etiqueta como un escritor viajero. Hace unos años, hizo una residencia en Buenos Aires, otorgada por el Museo MALBA y en una entrevista del canal de Youtube, Montes dice no reconocerse como alguien capaz de escribir en los aeropuertos ni en los hoteles. Sí es, dice, un escritor que se ha mudado, y mucho. En esas mudanzas, que él las denomina como trasplantes, moviendo la metáfora hacia el terreno de la flora antes que la fauna, ha podido acentuar las condiciones de vulnerabilidad, de permeabilidad y de observación que todo escritor necesita.","La historia de Dora Vivacqua, la artista total que con sus desnudos prefiguró la utopía naturista",https://www.pagina12.com.ar/308304-la-historia-de-dora-vivacqua-la-artista-total-que-con-sus-de,pagina12,www.pagina12.com.ar,9,48
c1ccf779bfda5429313ab3f348e821b7,"¿Cómo conectarnos con la naturaleza? La sociedad humana, concentrada en ciudades, se encuentra desconectada de la naturaleza, pero dependiente de ella. Desconectada, ya que gran parte de los urbanitas desconoce de dónde llegan los elementos básicos que garantizan su vida: el alimento, el agua y la energía. Ignorar u obviar esta vinculación está poniendo a nuestra civilización en jaque y, como toda situación de crisis, requiere pensar la jugada de manera consciente y reaccionar, mover las piezas de manera justa a sabiendas que no hay soluciones mágicas ni divinas y, aún menos, visionarios iluminados. Se necesita una sociedad que se sepa conectada, no en términos de la actual virtualidad, con el entorno, con la naturaleza.",Desconectados y dependientes de la naturaleza,https://www.pagina12.com.ar/307947-desconectados-y-dependientes-de-la-naturaleza,pagina12,www.pagina12.com.ar,3,61
f61a1a175f78e0121fbee4a39b8f1771,"Cada evento deportivo es la dulce espera para el hincha en estos días difíciles: es el momento en el que protagonistas de estos tiempos le rendirán otro homenaje, en esta secuencia que quiere ser infinita, a Diego Armando Maradona. Y este domingo, a cuatro días de la muerte del amado diez, el que conmovió fue Lionel Messi, que hizo el último gol de la victoria del Barcelona por 4 a 0 sobre el Osasuna y lo celebró con la camiseta que Diego usaba en sus años en Newell's.",Messi hizo un golazo y se vistió de Maradona ,https://www.pagina12.com.ar/308816-messi-hizo-un-golazo-y-se-vistio-de-maradona,pagina12,www.pagina12.com.ar,5,41
cf420cbfb3743840d3b14d8dd920ca6c,"Justo cuando se esté leyendo esta nota, Bettye LaVette tal vez esté acompañada por Otis y Smokey. Y no, no se trata del lugar común de las despedidas entrañables, que honran al muerto imaginándolo como parte de una hipotética gran banda en el cielo, de la que seguramente formarían parte leyendas como Otis Redding y Smokey Robinson. Sucede que, a sus 74 años y bien viva, es probable que la cantante siga esperando el fin de la pandemia refugiada en su hogar en Nueva Jersey, acompañada por su marido y sus dos gatos, que llevan el nombre de aquellas estrellas, con los que le gusta sentarse en el jardín. O la cocina, sus dos lugares preferidos. No soy alguien con muchas habilidades, ha dicho recientemente. Se cocinar, coger y cantar. Y estoy orgullosa de las tres cosas. ","Bettye LaVette, consagrada a los 74 ",https://www.pagina12.com.ar/308442-bettye-la-vette-consagrada-a-los-74,pagina12,www.pagina12.com.ar,3,69
d7bb0a87ecddef170220aea51abaada1,"La Legislatura provincial tendrá intensa actividad hoy, en el último día de sesiones ordinarias del año, con las dos cámaras funcionando en simultáneo y haciendo lo que se conoce como ""clearing"" legislativo, que consiste en el tratamiento de leyes que salen de una cámara con media sanción y van a la de al lado para recibir sanción definitiva. Más allá de este amontonamiento de leyes que se fueron postergando durante el año y se tratan a último momento, por sobre todo destaca el proyecto de ley de Presupuesto 2021 que la Cámara de Diputados convertirá en ley esta tarde.",Día de clearing en la Legislatura,https://www.pagina12.com.ar/308886-dia-de-clearing-en-la-legislatura,pagina12,www.pagina12.com.ar,3,47
9bda88a309b7db9c755c1960ffd57309,"Primavera del 96. Era uno de esos momentos medio oscuros en la vida de Diego. Había concluido su segundo ciclo en Boca, y no andaba bien de ánimo. Puntualmente, por esos días pocos sabían qué hacía, por dónde andaba, cómo estaba de salud, hasta que un rumor empezó a circular fuerte: estaría entrenando día por medio en el Vilas Racket de Palermo, con Coppola de ladero. Al enterarse de eso, un editor de Clarín da la orden a un ignoto pasante de la sección deportes. Pedí fotógrafo, andá y sacale algunas palabras. Mandato hielasangre. No quedaba otra. Comanda en fotografía. Coche a disposición. Destino, bosques de Palermo. Tránsito espeso. Llegada. No había nadie en la puerta del Racket. Apenas un vigilante que salió de la garita para confirmar la nada misma. ¿Sabés si está Diego?, se le pregunta. Ni idea. No vi entrar ni salir a nadie, responde. Y vuelve a meterse en su cubículo feo y rectangular. La forma de comunicarse a distancia, a fines del siglo pasado, era a través de unos inmensos mamotretos grises, al que solía llamarse Movicom. El pasante activa el aparato entonces, y pasa el dato al editor. La respuesta es inflexible. Diego está ahí, espérenlo afuera, le sacan unas palabras, unas fotos y se vienen con algo.",Diego Maradona: No quiero persecuta,https://www.pagina12.com.ar/308879-diego-maradona-no-quiero-persecuta,pagina12,www.pagina12.com.ar,3,112
845e23c66d62929a7412702a8bff5fe6,"Mientras que aquí Mauricio Macri y algunos periodistas atrincherados en sus bolsillos decían (lo repiten) que su meritocracia de hijos de millonarios es la única forma en que los mejores lleguen al gobierno. Es un eslogan desmentido por el mismo Macri, cuya única cualidad para gobernar fue su propio bolsillo aplastando los bolsillos del país y de los demás y no mostrando ninguna cualidad meritocrática, más bien al contrario. ",Meritocracia y capitalismo,https://www.pagina12.com.ar/308076-meritocracia-y-capitalismo,pagina12,www.pagina12.com.ar,2,37
6f18ab53de43806f970cf3505f80bf99,"A cinco días de la muerte del astro futbolístico, las repercusiones se siguen multiplicando. Este lunes, en la Ciudad Autónoma de Buenos Aires, el Frente de Todos presentó en la Legislatura porteña un proyecto para reemplazar el nombre de un tramo de las calles Boyacá y Punta Arenas por el de ""Diego Armando Maradona"" y crear un ""circuito turístico, deportivo y cultural"" a cielo abierto en La Paternal.",Proponen crear un circuito turístico en La Paternal en homenaje a Diego Maradona,https://www.pagina12.com.ar/309035-proponen-crear-un-circuito-turistico-en-la-paternal-en-homen,pagina12,www.pagina12.com.ar,8,36
460521e2cec924016ec706cff29648d1,"Hace apenas algunos días circuló la foto de un mural sirio dedicado a Diego Maradona pintado tras su muerte. La obra pertenece a Aziz-Al Asmar, artista callejero que deja su estampa entre los azotes de la guerra civil que ya lleva casi una década. Ese mismo extrañamiento y cercanía es lo que intenta generar No Mans Land, la serie de ocho episodios estrenada la semana pasada por STARZPLAY.","""No man's land"", la sangre derramada",https://www.pagina12.com.ar/308858-no-mans-land-la-sangre-derramada,pagina12,www.pagina12.com.ar,4,39
492312428aa71d2f6b2746ded66390fd,"El Gobierno prorrogó nuevamente, hasta el 25 de enero próximo, la doble indemnización a la que tendrán derecho los trabajadores en el caso de despido, en el marco de la ""emergencia ocupacional"" que rige desde el inicio de la gestión del Frente de Todos y que se extendió por la pandemia de coronavirus.  ""Amplíase hasta el 25 de enero de 2021 la emergencia pública en materia ocupacional declarada el 13 de diciembre de 2019 y ampliada el 9 de junio de 2020"", apunta el decreto 961, firmado por el presidente Alberto Fernández y sus ministros, y publicado en el Boletín Oficial. En ese sentido, la medida establece que ""en caso de despido sin justa causa, la trabajadora afectada o el trabajador afectado tendrá derecho a percibir el doble de la indemnización"".",Doble indemnización sigue en 2021,https://www.pagina12.com.ar/309071-doble-indemnizacion-sigue-en-2021,pagina12,www.pagina12.com.ar,3,55
681a5d4784825abd79e856e42b6fcb02,"Una máxima literaria bastante aceptada y difundida es que nada bueno sale de un panfleto. Es decir: nada bueno surge del acto proselitista que contrabandea causas a través de la literatura. Tundra, el libro debut de la británica Abi Andrews que acaba de ser editado en Argentina por Chai, rompe con esa premisa y se ríe de ella. No por panfletario, sino por comprometido. ""No es un manifiesto"", le dijo la autora a El NO, desde un paraje rural de Australia. ""Pero es el modo en el que puedo decir aquello que me preocupa o interesa.""","""Tundra habla de los temores de ser mujer y volverse adulta""",https://www.pagina12.com.ar/307620-tundra-habla-de-los-temores-de-ser-mujer-y-volverse-adulta,pagina12,www.pagina12.com.ar,7,46
